car_name,brand,model,km_driven,seller_type,fuel_type,transmission_type,seats,selling_price,vehicle_age,mileage,seller_d,Transmission_Auto,Fuel_Petrol,Fuel_electric,Fuel_Diesel,Fuel_CNG,Fuel_LPG,engine,max_power,,,
Hyundai i10,Hyundai,i10,83347,Dealer,Petrol,Manual,5,385000,10,20.36,1,0,1,0,0,0,0,1197,78.9,,,
Maruti Alto,Maruti,Alto,49000,Dealer,Petrol,Manual,5,270000,6,22.74,1,0,1,0,0,0,0,796,47.3,,,
Mahindra KUV,Mahindra,KUV,43405,Trustmark Dealer,Diesel,Manual,5,475000,5,25.32,0,0,0,0,1,0,0,1198,77,,,
Ford Ecosport,Ford,Ecosport,60000,Individual,Diesel,Manual,5,990000,3,23,0,0,0,0,1,0,0,1498,98.96,,,
Volkswagen Polo,Volkswagen,Polo,21000,Dealer,Diesel,Manual,5,865000,2,20.14,1,0,0,0,1,0,0,1498,88,,,
Maruti Alto,Maruti,Alto,77658,Dealer,CNG,Manual,4,325000,5,33.44,1,0,0,0,0,1,0,796,40.3,,,
Ford Figo,Ford,Figo,79000,Dealer,Diesel,Manual,5,365000,9,20,1,0,0,0,1,0,0,1399,68,,,
Honda City,Honda,City,122671,Individual,Petrol,Manual,5,140000,13,17.7,0,0,1,0,0,0,0,1497,78,,,
Honda WR-V,Honda,WR-V,22500,Dealer,Petrol,Manual,5,733000,4,17.5,1,0,1,0,0,0,0,1199,88.7,,,
Maruti Swift Dzire,Maruti,Swift Dzire,107000,Dealer,Diesel,Manual,5,285000,7,23.4,1,0,0,0,1,0,0,1248,74,,,
Maruti Swift,Maruti,Swift,100000,Individual,Diesel,Manual,5,325000,10,22.9,0,0,0,0,1,0,0,1248,74,,,
Hyundai Verna,Hyundai,Verna,90000,Individual,Diesel,Manual,5,630000,9,22.32,0,0,0,0,1,0,0,1582,126.3,,,
Honda City,Honda,City,62000,Dealer,Diesel,Manual,5,580000,7,26,1,0,0,0,1,0,0,1498,98.6,,,
Hyundai i20,Hyundai,i20,78000,Individual,Diesel,Manual,5,215000,11,23,0,0,0,0,1,0,0,1396,90,,,
Honda City,Honda,City,57762,Dealer,Petrol,Manual,5,550000,7,17.4,1,0,1,0,0,0,0,1497,117.6,,,
Hyundai Grand,Hyundai,Grand,39000,Dealer,Petrol,Manual,5,360000,7,18.9,1,0,1,0,0,0,0,1197,81.86,,,
Maruti Ciaz,Maruti,Ciaz,58000,Dealer,Petrol,Manual,5,725000,4,20.73,1,0,1,0,0,0,0,1373,91.1,,,
Hyundai i10,Hyundai,i10,94000,Individual,Petrol,Manual,5,222000,10,19.81,0,0,1,0,0,0,0,1086,68.05,,,
Hyundai i20,Hyundai,i20,50000,Dealer,Petrol,Manual,5,275000,10,18.5,1,0,1,0,0,0,0,1197,80,,,
Honda City,Honda,City,89500,Dealer,Petrol,Manual,5,249000,15,17.7,1,0,1,0,0,0,0,1497,78,,,
Maruti Alto,Maruti,Alto,13413,Dealer,Petrol,Automatic,5,485000,2,23.95,1,1,1,0,0,0,0,998,67.05,,,
Ford Figo,Ford,Figo,106000,Dealer,Diesel,Manual,5,285000,9,20,1,0,0,0,1,0,0,1399,68,,,
Maruti Ertiga,Maruti,Ertiga,60000,Individual,Petrol,Manual,7,650000,7,16.02,0,0,1,0,0,0,0,1373,93.7,,,
Maruti Baleno,Maruti,Baleno,4300,Dealer,Petrol,Automatic,5,790000,2,21.4,1,1,1,0,0,0,0,1197,83.1,,,
Maruti Ciaz,Maruti,Ciaz,45185,Dealer,Diesel,Manual,5,875000,4,28.09,1,0,0,0,1,0,0,1248,88.5,,,
Maruti Eeco,Maruti,Eeco,30000,Individual,Petrol,Manual,7,370000,2,15.37,0,0,1,0,0,0,0,1196,73,,,
Mahindra XUV500,Mahindra,XUV500,120442,Dealer,Diesel,Manual,7,825000,9,15.1,1,0,0,0,1,0,0,2179,140,,,
Maruti Wagon R,Maruti,Wagon R,25000,Dealer,CNG,Manual,5,385000,6,26.2,1,0,0,0,0,1,0,998,58.2,,,
Toyota Innova,Toyota,Innova,225000,Individual,Diesel,Manual,7,1350000,6,12.99,0,0,0,0,1,0,0,2494,100.6,,,
Maruti Swift Dzire,Maruti,Swift Dzire,45000,Dealer,Petrol,Manual,5,340000,9,17.5,1,0,1,0,0,0,0,1298,85.8,,,
Renault KWID,Renault,KWID,25000,Individual,Petrol,Manual,5,330000,4,23.01,0,0,1,0,0,0,0,999,67,,,
Datsun RediGO,Datsun,RediGO,22500,Dealer,Petrol,Manual,5,280000,3,22.5,1,0,1,0,0,0,0,999,67,,,
Hyundai Verna,Hyundai,Verna,23000,Dealer,Petrol,Automatic,5,1050000,4,17,1,1,1,0,0,0,0,1591,121.3,,,
Renault Duster,Renault,Duster,250000,Individual,Diesel,Manual,5,550000,8,20.45,0,0,0,0,1,0,0,1461,83.8,,,
Hyundai i20,Hyundai,i20,30000,Individual,Petrol,Manual,5,635000,3,18.6,0,0,1,0,0,0,0,1197,81.83,,,
Honda City,Honda,City,50000,Dealer,Diesel,Manual,5,825000,5,26,1,0,0,0,1,0,0,1498,98.6,,,
Tata Hexa,Tata,Hexa,84523,Dealer,Diesel,Manual,7,1198000,3,17.6,1,0,0,0,1,0,0,2179,153.86,,,
Hyundai i20,Hyundai,i20,50000,Individual,Petrol,Manual,5,530000,5,18.6,0,0,1,0,0,0,0,1197,81.83,,,
Maruti Swift,Maruti,Swift,40000,Individual,Diesel,Manual,5,630000,5,25.2,0,0,0,0,1,0,0,1248,74,,,
Hyundai i20,Hyundai,i20,33181,Trustmark Dealer,Petrol,Manual,5,625000,4,18.6,0,0,1,0,0,0,0,1197,81.83,,,
Renault Duster,Renault,Duster,90000,Individual,Diesel,Manual,5,300000,8,19.01,0,0,0,0,1,0,0,1461,108.45,,,
Maruti Swift Dzire,Maruti,Swift Dzire,11437,Dealer,Petrol,Automatic,5,699000,4,18.5,1,1,1,0,0,0,0,1197,83.14,,,
Honda City,Honda,City,58000,Dealer,Petrol,Manual,5,455000,10,17,1,0,1,0,0,0,0,1497,118,,,
Maruti Celerio,Maruti,Celerio,29000,Dealer,Petrol,Automatic,5,465000,7,23.1,1,1,1,0,0,0,0,998,67.04,,,
Maruti Swift,Maruti,Swift,100000,Individual,Petrol,Manual,5,320000,12,16.1,0,0,1,0,0,0,0,1298,88.2,,,
Maruti Swift Dzire,Maruti,Swift Dzire,120000,Individual,Diesel,Manual,5,350000,8,23.4,0,0,0,0,1,0,0,1248,74,,,
Maruti Alto,Maruti,Alto,59000,Dealer,CNG,Manual,4,300000,3,33.44,1,0,0,0,0,1,0,796,40.3,,,
Skoda Rapid,Skoda,Rapid,80000,Dealer,Diesel,Manual,5,525000,7,21.14,1,0,0,0,1,0,0,1498,103.6,,,
Maruti Ciaz,Maruti,Ciaz,450003,Dealer,Petrol,Manual,5,690000,4,20.73,1,0,1,0,0,0,0,1373,91.1,,,
Volkswagen Vento,Volkswagen,Vento,100000,Dealer,Diesel,Manual,5,525000,8,20.34,1,0,0,0,1,0,0,1498,103.2,,,
Volkswagen Polo,Volkswagen,Polo,52000,Dealer,Diesel,Manual,5,775000,3,20.14,1,0,0,0,1,0,0,1498,88.8,,,
Maruti Vitara,Maruti,Vitara,12509,Trustmark Dealer,Diesel,Manual,5,875000,2,24.3,0,0,0,0,1,0,0,1248,88.5,,,
Toyota Innova,Toyota,Innova,57000,Dealer,Petrol,Manual,7,1450000,5,11.4,1,0,1,0,0,0,0,1998,130.1,,,
Toyota Innova,Toyota,Innova,113000,Dealer,Diesel,Manual,7,1125000,6,12.99,1,0,0,0,1,0,0,2494,100.6,,,
Maruti Swift,Maruti,Swift,112454,Dealer,Diesel,Manual,5,440000,9,22.9,1,0,0,0,1,0,0,1248,74,,,
Honda City,Honda,City,47000,Dealer,Petrol,Manual,5,445000,8,16.8,1,0,1,0,0,0,0,1497,116.3,,,
Maruti Ertiga,Maruti,Ertiga,42000,Dealer,Diesel,Manual,7,750000,7,20.77,1,0,0,0,1,0,0,1248,88.8,,,
Maruti Alto,Maruti,Alto,40000,Individual,Petrol,Manual,5,260000,6,23.95,0,0,1,0,0,0,0,998,67.05,,,
Honda Jazz,Honda,Jazz,41000,Dealer,Petrol,Automatic,5,725000,4,18.2,1,1,1,0,0,0,0,1199,88.7,,,
Mercedes-Benz S-Class,Mercedes-Benz,S-Class,100000,Dealer,Petrol,Automatic,5,1285000,14,7.81,1,1,1,0,0,0,0,5461,362.9,,,
Maruti Ciaz,Maruti,Ciaz,8500,Individual,Petrol,Manual,5,950000,2,21.56,0,0,1,0,0,0,0,1462,103.25,,,
Hyundai Creta,Hyundai,Creta,48000,Dealer,Diesel,Automatic,5,1175000,5,17.01,1,1,0,0,1,0,0,1582,126.2,,,
Honda City,Honda,City,27880,Dealer,Petrol,Automatic,5,1145000,4,18.4,1,1,1,0,0,0,0,1498,119.3,,,
Maruti Wagon R,Maruti,Wagon R,8401,Dealer,Petrol,Automatic,5,545000,2,21.79,1,1,1,0,0,0,0,998,67.05,,,
Maruti Swift,Maruti,Swift,108000,Dealer,Diesel,Manual,5,275000,12,17.8,1,0,0,0,1,0,0,1248,75,,,
Hyundai Verna,Hyundai,Verna,48000,Individual,Diesel,Manual,5,325000,10,16.2,0,0,0,0,1,0,0,1493,110,,,
Hyundai i20,Hyundai,i20,98000,Dealer,Diesel,Manual,5,625000,6,23,1,0,0,0,1,0,0,1396,90,,,
Mahindra Bolero,Mahindra,Bolero,2000,Individual,Diesel,Manual,7,800000,1,16.5,0,0,0,0,1,0,0,1493,62,,,
Ford Ecosport,Ford,Ecosport,41500,Dealer,Petrol,Automatic,5,649000,5,15.63,1,1,1,0,0,0,0,1499,110.4,,,
Ford Figo,Ford,Figo,42000,Dealer,Diesel,Manual,5,460000,7,20,1,0,0,0,1,0,0,1399,68.05,,,
Maruti Swift Dzire,Maruti,Swift Dzire,85000,Dealer,Diesel,Manual,5,340000,10,19.3,1,0,0,0,1,0,0,1248,73.9,,,
Maruti Ertiga,Maruti,Ertiga,86000,Individual,Diesel,Manual,7,700000,5,24.52,0,0,0,0,1,0,0,1248,88.5,,,
Ford Ecosport,Ford,Ecosport,61087,Dealer,Petrol,Automatic,5,785000,6,15.63,1,1,1,0,0,0,0,1499,110.4,,,
Volkswagen Vento,Volkswagen,Vento,120000,Individual,Diesel,Manual,5,450000,9,20.54,0,0,0,0,1,0,0,1598,103.6,,,
Ford Aspire,Ford,Aspire,40000,Individual,Diesel,Manual,5,700000,2,26.1,0,0,0,0,1,0,0,1498,99.23,,,
Skoda Rapid,Skoda,Rapid,70000,Individual,Diesel,Manual,5,450000,9,20.5,0,0,0,0,1,0,0,1598,103.5,,,
Audi A4,Audi,A4,80000,Dealer,Diesel,Automatic,5,1400000,9,17.11,1,1,0,0,1,0,0,1968,174.33,,,
Toyota Yaris,Toyota,Yaris,25017,Dealer,Petrol,Automatic,5,950000,3,17.8,1,1,1,0,0,0,0,1496,105.5,,,
Maruti Alto,Maruti,Alto,68000,Dealer,Petrol,Manual,5,265000,10,20.92,1,0,1,0,0,0,0,998,67.1,,,
Honda City,Honda,City,65000,Dealer,Petrol,Manual,5,110000,14,17.7,1,0,1,0,0,0,0,1497,78,,,
Mercedes-Benz C-Class,Mercedes-Benz,C-Class,59000,Dealer,Petrol,Automatic,5,650000,10,11.74,1,1,1,0,0,0,0,1796,186,,,
Maruti Baleno,Maruti,Baleno,9000,Dealer,Petrol,Manual,5,595000,4,21.4,1,0,1,0,0,0,0,1197,83.1,,,
Hyundai i20,Hyundai,i20,49515,Dealer,Petrol,Manual,5,485000,5,18.5,1,0,1,0,0,0,0,1197,80,,,
Hyundai Santro,Hyundai,Santro,52000,Dealer,Petrol,Manual,5,235000,13,17.92,1,0,1,0,0,0,0,1086,62.1,,,
Honda City,Honda,City,68000,Individual,Diesel,Manual,5,630000,5,26,0,0,0,0,1,0,0,1498,98.6,,,
Toyota Innova,Toyota,Innova,117306,Dealer,Diesel,Manual,7,800000,7,12.99,1,0,0,0,1,0,0,2494,100.6,,,
Tata Tiago,Tata,Tiago,31000,Dealer,Petrol,Manual,5,475000,3,23.84,1,0,1,0,0,0,0,1199,84,,,
Maruti Baleno,Maruti,Baleno,40000,Dealer,Diesel,Manual,5,725000,4,27.39,1,0,0,0,1,0,0,1248,74,,,
Maruti Alto,Maruti,Alto,30112,Dealer,CNG,Manual,4,360000,3,33.44,1,0,0,0,0,1,0,796,40.3,,,
Hyundai i20,Hyundai,i20,18000,Individual,Diesel,Manual,5,600000,6,21.19,0,0,0,0,1,0,0,1396,88.73,,,
Honda Jazz,Honda,Jazz,44000,Dealer,Diesel,Manual,5,630000,5,27.3,1,0,0,0,1,0,0,1498,98.6,,,
Hyundai Grand,Hyundai,Grand,8700,Dealer,Petrol,Manual,5,475000,6,18.9,1,0,1,0,0,0,0,1197,82,,,
Renault KWID,Renault,KWID,47000,Dealer,Petrol,Manual,5,225000,5,25.17,1,0,1,0,0,0,0,799,53.3,,,
Toyota Camry,Toyota,Camry,100000,Dealer,Petrol,Automatic,5,1100000,7,12.1,1,1,1,0,0,0,0,2362,164.7,,,
Skoda Superb,Skoda,Superb,59000,Dealer,Petrol,Automatic,5,449000,11,13.7,1,1,1,0,0,0,0,1798,157.75,,,
Maruti Swift Dzire,Maruti,Swift Dzire,11000,Dealer,Petrol,Manual,5,645000,2,22,1,0,1,0,0,0,0,1197,81.8,,,
Ford Ecosport,Ford,Ecosport,36520,Dealer,Diesel,Manual,5,1090000,2,22.77,1,0,0,0,1,0,0,1498,98.59,,,
Maruti Swift Dzire,Maruti,Swift Dzire,90000,Individual,Diesel,Manual,5,550000,8,23.4,0,0,0,0,1,0,0,1248,74,,,
Mahindra XUV500,Mahindra,XUV500,67000,Individual,Diesel,Manual,7,960000,5,16,0,0,0,0,1,0,0,2179,140,,,
Hyundai Creta,Hyundai,Creta,56000,Individual,Diesel,Manual,5,875000,5,19.67,0,0,0,0,1,0,0,1582,126.2,,,
Maruti Ertiga,Maruti,Ertiga,94000,Dealer,Diesel,Manual,7,585000,8,20.77,1,0,0,0,1,0,0,1248,88.76,,,
Honda City,Honda,City,43000,Dealer,Petrol,Automatic,5,675000,7,18,1,1,1,0,0,0,0,1497,117.3,,,
Toyota Innova,Toyota,Innova,36000,Individual,Diesel,Manual,7,2150000,3,13.68,0,0,0,0,1,0,0,2393,147.8,,,
Maruti Ignis,Maruti,Ignis,7500,Dealer,Petrol,Automatic,5,625000,2,20.89,1,1,1,0,0,0,0,1197,81.8,,,
Hyundai i20,Hyundai,i20,32000,Dealer,Petrol,Manual,5,690000,3,18.6,1,0,1,0,0,0,0,1197,81.83,,,
Skoda Rapid,Skoda,Rapid,22500,Individual,Diesel,Manual,5,600000,5,21.14,0,0,0,0,1,0,0,1498,103.52,,,
Maruti Ciaz,Maruti,Ciaz,72000,Dealer,Diesel,Manual,5,560000,5,28.09,1,0,0,0,1,0,0,1248,88.5,,,
Maruti Baleno,Maruti,Baleno,50000,Individual,Diesel,Manual,5,625000,4,27.39,0,0,0,0,1,0,0,1248,74,,,
Volkswagen Polo,Volkswagen,Polo,70000,Individual,Petrol,Automatic,5,700000,4,17.21,0,1,1,0,0,0,0,1197,103.5,,,
Volkswagen Polo,Volkswagen,Polo,50000,Dealer,Petrol,Manual,5,395000,11,16.47,1,0,1,0,0,0,0,1198,73.9,,,
Maruti Swift Dzire,Maruti,Swift Dzire,40000,Individual,Diesel,Automatic,5,700000,3,28.4,0,1,0,0,1,0,0,1248,74.02,,,
Toyota Innova,Toyota,Innova,139000,Dealer,Diesel,Manual,8,850000,8,12.99,1,0,0,0,1,0,0,2494,100,,,
Hyundai i20,Hyundai,i20,60000,Individual,Petrol,Manual,5,700000,5,17.19,0,0,1,0,0,0,0,1197,81.86,,,
Toyota Innova,Toyota,Innova,20000,Dealer,Diesel,Automatic,7,1835000,2,13.68,1,1,0,0,1,0,0,2393,147.51,,,
Maruti Wagon R,Maruti,Wagon R,65000,Dealer,Petrol,Manual,5,276000,9,18.9,1,0,1,0,0,0,0,998,67.1,,,
Toyota Fortuner,Toyota,Fortuner,59000,Dealer,Diesel,Automatic,7,1875000,6,12.55,1,1,0,0,1,0,0,2982,168.5,,,
Maruti Ciaz,Maruti,Ciaz,90000,Individual,Diesel,Manual,5,800000,3,28.09,0,0,0,0,1,0,0,1248,88.5,,,
Maruti Celerio,Maruti,Celerio,15000,Individual,Petrol,Manual,5,316000,3,23.1,0,0,1,0,0,0,0,998,67.04,,,
Maruti Swift Dzire,Maruti,Swift Dzire,10000,Individual,Petrol,Automatic,5,760000,3,21.21,0,1,1,0,0,0,0,1197,81.8,,,
Renault KWID,Renault,KWID,15000,Individual,Petrol,Manual,5,299000,5,25.17,0,0,1,0,0,0,0,799,53.3,,,
Hyundai Grand,Hyundai,Grand,55738,Dealer,Petrol,Automatic,5,440000,7,18.9,1,1,1,0,0,0,0,1197,82,,,
Hyundai i20,Hyundai,i20,15000,Individual,Petrol,Manual,5,660000,1,20.35,0,0,1,0,0,0,0,1197,81.86,,,
Honda City,Honda,City,120000,Individual,Petrol,Manual,5,130000,13,17.7,0,0,1,0,0,0,0,1497,78,,,
Honda Civic,Honda,Civic,16502,Dealer,Petrol,Automatic,5,2100000,2,16.5,1,1,1,0,0,0,0,1799,139.46,,,
Maruti Swift Dzire,Maruti,Swift Dzire,170000,Individual,Diesel,Manual,5,250000,12,19.3,0,0,0,0,1,0,0,1248,73.9,,,
Renault KWID,Renault,KWID,26500,Individual,Petrol,Manual,5,360000,5,25.17,0,0,1,0,0,0,0,799,53.3,,,
Honda City,Honda,City,68000,Dealer,Diesel,Manual,5,475000,7,26,1,0,0,0,1,0,0,1498,98.6,,,
Maruti Swift,Maruti,Swift,36967,Dealer,Petrol,Manual,5,462000,6,21.21,1,0,1,0,0,0,0,1197,81.8,,,
Honda City,Honda,City,24541,Dealer,Petrol,Manual,5,555000,6,16.8,1,0,1,0,0,0,0,1497,116.3,,,
Hyundai i20,Hyundai,i20,69500,Dealer,Diesel,Manual,5,500000,7,21.9,1,0,0,0,1,0,0,1396,88.76,,,
Toyota Innova,Toyota,Innova,200000,Individual,Diesel,Manual,7,690000,7,12.99,0,0,0,0,1,0,0,2494,100.6,,,
Volkswagen Vento,Volkswagen,Vento,37959,Dealer,Petrol,Automatic,5,850000,4,18.19,1,1,1,0,0,0,0,1197,103.2,,,
Mercedes-Benz C-Class,Mercedes-Benz,C-Class,17000,Dealer,Diesel,Automatic,5,3350000,4,19.27,1,1,0,0,1,0,0,2143,167.62,,,
Ford Ecosport,Ford,Ecosport,60000,Dealer,Diesel,Manual,5,425000,8,22.7,1,0,0,0,1,0,0,1498,89.84,,,
BMW X3,BMW,X3,66000,Dealer,Diesel,Automatic,5,2195000,7,16.09,1,1,0,0,1,0,0,1995,184,,,
Mahindra XUV500,Mahindra,XUV500,137000,Individual,Diesel,Manual,7,850000,7,15.1,0,0,0,0,1,0,0,2179,140,,,
Maruti Vitara,Maruti,Vitara,68000,Dealer,Diesel,Manual,5,800000,4,24.3,1,0,0,0,1,0,0,1248,88.5,,,
Maruti Swift Dzire,Maruti,Swift Dzire,80000,Individual,Diesel,Manual,5,575000,6,26.59,0,0,0,0,1,0,0,1248,74,,,
Maruti Swift Dzire,Maruti,Swift Dzire,69000,Dealer,Diesel,Manual,5,685000,6,26.59,1,0,0,0,1,0,0,1248,74,,,
BMW 3,BMW,3,69000,Dealer,Diesel,Automatic,5,2145000,7,18.88,1,1,0,0,1,0,0,1995,184,,,
Hyundai Creta,Hyundai,Creta,50000,Individual,Diesel,Manual,5,1000000,5,19.67,0,0,0,0,1,0,0,1582,126.2,,,
Hyundai Tucson,Hyundai,Tucson,19500,Dealer,Petrol,Automatic,5,1785000,3,12.95,1,1,1,0,0,0,0,1999,152.88,,,
Volkswagen Polo,Volkswagen,Polo,64000,Dealer,Petrol,Automatic,5,650000,6,17.21,1,1,1,0,0,0,0,1197,103.6,,,
Hyundai i20,Hyundai,i20,120000,Individual,Diesel,Manual,5,650000,4,22.54,0,0,0,0,1,0,0,1396,88.73,,,
Volkswagen Polo,Volkswagen,Polo,50000,Individual,Petrol,Manual,5,600000,6,16.2,0,0,1,0,0,0,0,1199,74,,,
Hyundai Verna,Hyundai,Verna,57000,Dealer,Petrol,Manual,5,649000,6,17.1,1,0,1,0,0,0,0,1591,121.3,,,
Maruti Ciaz,Maruti,Ciaz,25000,Individual,Diesel,Manual,5,780000,4,28.09,0,0,0,0,1,0,0,1248,88.5,,,
Maruti Swift Dzire,Maruti,Swift Dzire,20000,Individual,Petrol,Manual,5,450000,6,20.85,0,0,1,0,0,0,0,1197,83.14,,,
Maruti Ciaz,Maruti,Ciaz,90000,Individual,Diesel,Manual,5,850000,3,28.09,0,0,0,0,1,0,0,1248,88.5,,,
BMW X1,BMW,X1,91000,Dealer,Diesel,Automatic,5,1195000,9,17.05,1,1,0,0,1,0,0,1995,184,,,
Honda Amaze,Honda,Amaze,48000,Dealer,Diesel,Manual,5,470000,8,25.8,1,0,0,0,1,0,0,1498,98.6,,,
Maruti Alto,Maruti,Alto,35000,Individual,Petrol,Manual,5,260000,6,23.95,0,0,1,0,0,0,0,998,67.05,,,
Renault KWID,Renault,KWID,26233,Dealer,Petrol,Manual,5,345000,4,25.17,1,0,1,0,0,0,0,799,53.3,,,
Maruti Eeco,Maruti,Eeco,13500,Individual,Petrol,Manual,5,420000,2,15.37,0,0,1,0,0,0,0,1196,73,,,
Maruti Ertiga,Maruti,Ertiga,10000,Individual,Petrol,Manual,7,940000,2,19.34,0,0,1,0,0,0,0,1462,103,,,
Honda Jazz,Honda,Jazz,19000,Dealer,Petrol,Manual,5,655000,3,18.7,1,0,1,0,0,0,0,1199,88.7,,,
Hyundai Creta,Hyundai,Creta,22000,Dealer,Petrol,Automatic,5,1075000,5,13,1,1,1,0,0,0,0,1591,121.3,,,
Maruti Vitara,Maruti,Vitara,35000,Dealer,Diesel,Manual,5,810000,4,24.3,1,0,0,0,1,0,0,1248,88.5,,,
Hyundai Verna,Hyundai,Verna,78125,Dealer,Petrol,Manual,5,450000,8,17.1,1,0,1,0,0,0,0,1591,121.3,,,
Skoda Rapid,Skoda,Rapid,57118,Dealer,Diesel,Automatic,5,560000,7,21.66,1,1,0,0,1,0,0,1498,103.52,,,
Maruti Ertiga,Maruti,Ertiga,19000,Dealer,Diesel,Manual,7,925000,4,24.52,1,0,0,0,1,0,0,1248,88.5,,,
Skoda Rapid,Skoda,Rapid,65000,Dealer,Diesel,Manual,5,248000,9,20.5,1,0,0,0,1,0,0,1598,103.5,,,
Hyundai Grand,Hyundai,Grand,42000,Individual,Petrol,Manual,5,582000,3,18.9,0,0,1,0,0,0,0,1197,81.86,,,
Maruti Swift Dzire,Maruti,Swift Dzire,52000,Individual,Petrol,Manual,5,440000,6,20.85,0,0,1,0,0,0,0,1197,83.14,,,
Hyundai Verna,Hyundai,Verna,78333,Dealer,Diesel,Manual,5,450000,10,16.2,1,0,0,0,1,0,0,1493,110,,,
Toyota Fortuner,Toyota,Fortuner,70000,Individual,Diesel,Manual,7,2800000,4,14.24,0,0,0,0,1,0,0,2755,174.5,,,
Maruti Celerio,Maruti,Celerio,43000,Dealer,CNG,Manual,5,435000,6,31.79,1,0,0,0,0,1,0,998,58.2,,,
Mahindra Bolero,Mahindra,Bolero,35000,Individual,Diesel,Manual,7,260000,11,13.6,0,0,0,0,1,0,0,2523,63,,,
BMW 5,BMW,5,12000,Dealer,Diesel,Automatic,5,4900000,2,22.48,1,1,0,0,1,0,0,1995,187.74,,,
BMW 3,BMW,3,49000,Dealer,Diesel,Automatic,5,2700000,5,21.76,1,1,0,0,1,0,0,1995,188,,,
Mercedes-Benz E-Class,Mercedes-Benz,E-Class,62000,Dealer,Petrol,Manual,5,1650000,7,12.3,1,0,1,0,0,0,0,1796,185,,,
Volkswagen Polo,Volkswagen,Polo,25000,Dealer,Diesel,Manual,5,475000,5,20.14,1,0,0,0,1,0,0,1498,88,,,
Toyota Innova,Toyota,Innova,127000,Dealer,Diesel,Manual,7,980000,8,12.99,1,0,0,0,1,0,0,2494,100,,,
Hyundai i20,Hyundai,i20,28056,Dealer,Petrol,Manual,5,576000,4,18.6,1,0,1,0,0,0,0,1197,81.83,,,
Volkswagen Polo,Volkswagen,Polo,43439,Dealer,Petrol,Manual,5,535000,5,16.2,1,0,1,0,0,0,0,1199,74,,,
Maruti Swift,Maruti,Swift,59844,Dealer,Diesel,Automatic,5,675000,4,28.4,1,1,0,0,1,0,0,1248,74,,,
Maruti Alto,Maruti,Alto,30000,Individual,Petrol,Manual,5,300000,5,23.95,0,0,1,0,0,0,0,998,67.05,,,
Maruti Vitara,Maruti,Vitara,20000,Individual,Diesel,Manual,5,950000,3,24.3,0,0,0,0,1,0,0,1248,88.5,,,
Maruti Swift,Maruti,Swift,53000,Dealer,Petrol,Manual,5,390000,8,16.1,1,0,1,0,0,0,0,1197,85,,,
Honda Civic,Honda,Civic,90000,Individual,Petrol,Manual,5,235000,13,13.5,0,0,1,0,0,0,0,1799,130,,,
Mercedes-Benz E-Class,Mercedes-Benz,E-Class,50000,Dealer,Diesel,Automatic,5,2400000,6,14.21,1,1,0,0,1,0,0,2143,203,,,
Mahindra XUV500,Mahindra,XUV500,74000,Dealer,Diesel,Manual,7,599000,9,16,1,0,0,0,1,0,0,2179,140,,,
Maruti Wagon R,Maruti,Wagon R,55000,Dealer,Petrol,Manual,5,250000,11,18.9,1,0,1,0,0,0,0,998,67.1,,,
Maruti Alto,Maruti,Alto,40000,Individual,Petrol,Manual,5,100000,13,19.7,0,0,1,0,0,0,0,796,46.3,,,
Renault KWID,Renault,KWID,13000,Dealer,Petrol,Manual,5,290000,4,25.17,1,0,1,0,0,0,0,799,53.3,,,
Maruti Alto,Maruti,Alto,40000,Individual,Petrol,Manual,5,230000,8,20.92,0,0,1,0,0,0,0,998,67.1,,,
Mahindra Bolero,Mahindra,Bolero,30000,Individual,Diesel,Manual,9,750000,3,15.96,0,0,0,0,1,0,0,2523,63,,,
Tata Tiago,Tata,Tiago,31805,Dealer,Petrol,Manual,5,499000,4,23.84,1,0,1,0,0,0,0,1199,84,,,
Maruti Alto,Maruti,Alto,32875,Trustmark Dealer,Petrol,Manual,5,360000,3,23.95,0,0,1,0,0,0,0,998,67.05,,,
Hyundai Verna,Hyundai,Verna,74832,Dealer,Petrol,Manual,5,550000,8,17.1,1,0,1,0,0,0,0,1591,121.3,,,
Ford Ecosport,Ford,Ecosport,26000,Dealer,Petrol,Manual,5,725000,4,15.9,1,0,1,0,0,0,0,1496,120.69,,,
Maruti Alto,Maruti,Alto,90000,Individual,Petrol,Manual,5,115000,12,19.7,0,0,1,0,0,0,0,796,46.3,,,
Maruti Ertiga,Maruti,Ertiga,76000,Dealer,Diesel,Manual,7,960000,3,24.52,1,0,0,0,1,0,0,1248,88.5,,,
Hyundai i10,Hyundai,i10,57390,Dealer,Petrol,Manual,5,125000,13,20.36,1,0,1,0,0,0,0,1197,78.9,,,
Honda Jazz,Honda,Jazz,24265,Dealer,Petrol,Manual,5,635000,3,18.7,1,0,1,0,0,0,0,1199,88.7,,,
Maruti Alto,Maruti,Alto,9100,Dealer,Petrol,Manual,5,210000,11,23.95,1,0,1,0,0,0,0,998,67.05,,,
Skoda Octavia,Skoda,Octavia,38981,Dealer,Petrol,Automatic,5,1780000,4,15.1,1,1,1,0,0,0,0,1798,177,,,
Audi Q7,Audi,Q7,54000,Dealer,Diesel,Automatic,7,6350000,4,12.07,1,1,0,0,1,0,0,2967,241.4,,,
Volkswagen Polo,Volkswagen,Polo,30171,Dealer,Petrol,Automatic,5,690000,6,17.21,1,1,1,0,0,0,0,1197,103.6,,,
